status_id,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
848451358648417_864375533722666,4,2,0,0,2,0,0,0,0,0
848451358648417_864361987057354,4,1,0,0,1,0,0,0,0,0
848451358648417_864295080397378,4,2,0,0,2,0,0,0,0,0
848451358648417_864282837065269,4,1,0,0,1,0,0,0,0,0
848451358648417_863876580439228,4,3,0,0,3,0,0,0,0,0
848451358648417_863853877108165,4,8,0,0,8,0,0,0,0,0
848451358648417_863817037111849,4,3,0,0,3,0,0,0,0,0
848451358648417_863804080446478,4,3,0,0,3,0,0,0,0,0
848451358648417_863377280489158,4,0,0,0,0,0,0,0,0,0
848451358648417_863346183825601,4,5,0,0,5,0,0,0,0,0
848451358648417_863327093827510,4,0,0,0,0,0,0,0,0,0
848451358648417_863310390495847,4,2,0,0,2,0,0,0,0,0
848451358648417_863299163830303,4,3,0,0,3,0,0,0,0,0
848451358648417_863285960498290,4,2,0,0,2,0,0,0,0,0
848451358648417_863276383832581,4,3,0,0,3,0,0,0,0,0
848451358648417_862810447212508,4,2,0,0,2,0,0,0,0,0
848451358648417_862795990547287,4,4,0,0,4,0,0,0,0,0
848451358648417_862777290549157,4,2,0,0,2,0,0,0,0,0
848451358648417_862756767217876,4,2,0,0,2,0,0,0,0,0
848451358648417_862738810553005,4,8,0,0,8,0,0,0,0,0
848451358648417_861719293988290,4,2,0,0,2,0,0,0,0,0
848451358648417_861628033997416,4,3,0,0,3,0,0,0,0,0
848451358648417_861623073997912,4,3,0,0,2,1,0,0,0,0
848451358648417_861608863999333,4,1,0,0,1,0,0,0,0,0
848451358648417_861589077334645,4,4,0,0,3,1,0,0,0,0
848451358648417_861199917373561,4,3,0,0,3,0,0,0,0,0
848451358648417_861187554041464,4,3,0,0,3,0,0,0,0,0
848451358648417_861168837376669,4,3,0,0,3,0,0,0,0,0
848451358648417_861162694043950,4,6,0,0,6,0,0,0,0,0
848451358648417_861084904051729,4,4,0,0,4,0,0,0,0,0
848451358648417_861050594055160,4,7,0,0,7,0,0,0,0,0
848451358648417_860623780764508,4,7,0,0,7,0,0,0,0,0
848451358648417_860612234098996,4,2,0,0,2,0,0,0,0,0
848451358648417_860558620771024,4,2,0,0,2,0,0,0,0,0
848451358648417_860552464104973,4,0,0,0,0,0,0,0,0,0
848451358648417_860537667439786,4,7,0,0,7,0,0,0,0,0
848451358648417_860518170775069,4,0,0,0,0,0,0,0,0,0
848451358648417_860505310776355,4,5,0,0,5,0,0,0,0,0
848451358648417_860141850812701,4,2,0,0,2,0,0,0,0,0
848451358648417_860122527481300,4,8,0,0,8,0,0,0,0,0
848451358648417_860111914149028,4,0,0,0,0,0,0,0,0,0
848451358648417_860106664149553,4,0,0,0,0,0,0,0,0,0
848451358648417_860082257485327,4,4,1,0,4,0,0,0,0,0
848451358648417_860065210820365,4,14,1,0,14,0,0,0,0,0
848451358648417_859619587531594,4,10,0,0,10,0,0,0,0,0
848451358648417_859554390871447,4,9,0,0,9,0,0,0,0,0
848451358648417_859528984207321,4,1,0,0,1,0,0,0,0,0
848451358648417_859514974208722,4,2,0,0,2,0,0,0,0,0
848451358648417_859503330876553,4,6,0,0,6,0,0,0,0,0
848451358648417_859000347593518,4,0,0,0,0,0,0,0,0,0
848451358648417_858977790929107,4,8,0,0,8,0,0,0,0,0
848451358648417_858949364265283,4,6,0,0,6,0,0,0,0,0
848451358648417_858947074265512,4,4,0,0,4,0,0,0,0,0
848451358648417_858509234309296,4,1,0,0,1,0,0,0,0,0
848451358648417_858509134309306,4,0,0,0,0,0,0,0,0,0
848451358648417_858498380977048,4,0,0,0,0,0,0,0,0,0
848451358648417_858487174311502,4,0,0,0,0,0,0,0,0,0
848451358648417_858472077646345,4,2,0,0,2,0,0,0,0,0
848451358648417_858459670980919,4,0,0,0,0,0,0,0,0,0
848451358648417_858415020985384,4,12,0,0,12,0,0,0,0,0
848451358648417_857867204373499,4,4,0,0,4,0,0,0,0,0
848451358648417_857855424374677,4,3,0,0,3,0,0,0,0,0
848451358648417_857845301042356,4,1,0,0,1,0,0,0,0,0
848451358648417_857836697709883,4,1,0,0,1,0,0,0,0,0
848451358648417_857828561044030,4,5,0,0,5,0,0,0,0,0
848451358648417_857820694378150,4,0,0,0,0,0,0,0,0,0
848451358648417_857804704379749,4,5,0,0,5,0,0,0,0,0
848451358648417_857804627713090,4,0,0,0,0,0,0,0,0,0
848451358648417_857440367749516,4,6,0,0,6,0,0,0,0,0
848451358648417_857387131088173,4,6,0,0,6,0,0,0,0,0
848451358648417_856819567811596,4,3,0,0,3,0,0,0,0,0
848451358648417_856810164479203,4,5,0,0,5,0,0,0,0,0
848451358648417_856803087813244,4,0,0,0,0,0,0,0,0,0
848451358648417_856787607814792,4,2,0,0,2,0,0,0,0,0
848451358648417_856773287816224,4,7,0,0,7,0,0,0,0,0
848451358648417_856382231188663,4,2,0,0,2,0,0,0,0,0
848451358648417_856368994523320,4,5,0,0,5,0,0,0,0,0
848451358648417_856320767861476,4,3,0,0,3,0,0,0,0,0
848451358648417_856300174530202,4,5,0,0,5,0,0,0,0,0
848451358648417_855852167908336,4,0,0,0,0,0,0,0,0,0
848451358648417_855843831242503,4,1,0,0,1,0,0,0,0,0
848451358648417_855818041245082,4,1,0,0,1,0,0,0,0,0
848451358648417_855801881246698,4,13,0,0,13,0,0,0,0,0
848451358648417_855749764585243,4,8,0,0,8,0,0,0,0,0
848451358648417_855744137919139,4,90,168,56,75,13,2,0,0,0
848451358648417_855263951300491,4,3,0,0,3,0,0,0,0,0
848451358648417_855246967968856,4,3,0,0,3,0,0,0,0,0
848451358648417_855217341305152,4,103,330,152,84,17,0,1,0,1
848451358648417_855175557975997,4,1,0,0,1,0,0,0,0,0
848451358648417_855165257977027,4,3,0,0,3,0,0,0,0,0
848451358648417_855160144644205,4,113,525,124,92,18,3,0,0,0
848451358648417_855136337979919,4,1,0,0,1,0,0,0,0,0
848451358648417_855114357982117,4,5,0,0,5,0,0,0,0,0
848451358648417_855096071317279,4,8,0,0,8,0,0,0,0,0
848451358648417_855093531317533,4,166,336,147,145,18,2,1,0,0
848451358648417_854772498016303,4,2,0,0,2,0,0,0,0,0
848451358648417_854748691352017,4,4,0,0,4,0,0,0,0,0
848451358648417_854726934687526,4,2,0,0,2,0,0,0,0,0
848451358648417_854695121357374,4,5,0,0,5,0,0,0,0,0
848451358648417_854679568025596,4,300,860,274,259,35,2,4,0,0
848451358648417_854227628070790,4,8,1,0,8,0,0,0,0,0
848451358648417_854198761407010,4,3,1,0,3,0,0,0,0,0
848451358648417_854169771409909,4,171,437,129,135,28,1,5,0,2
848451358648417_854113571415529,4,95,131,65,81,13,0,1,0,0
848451358648417_854030568090496,4,100,204,94,78,18,0,4,0,0
848451358648417_853647204795499,4,2,0,0,2,0,0,0,0,0
848451358648417_853617374798482,4,1,0,0,1,0,0,0,0,0
848451358648417_853577974802422,4,4,0,0,3,1,0,0,0,0
848451358648417_853555174804702,4,5,0,0,4,1,0,0,0,0
848451358648417_853538698139683,4,2,1,0,2,0,0,0,0,0
848451358648417_853536951473191,4,275,401,351,221,49,4,1,0,0
848451358648417_853495868143966,4,0,0,0,0,0,0,0,0,0
848451358648417_853487874811432,4,0,0,0,0,0,0,0,0,0
848451358648417_853476124812607,4,0,0,0,0,0,0,0,0,0
848451358648417_853464924813727,4,1,0,0,1,0,0,0,0,0
848451358648417_853457704814449,4,0,0,0,0,0,0,0,0,0
848451358648417_853445311482355,4,0,0,0,0,0,0,0,0,0
848451358648417_853437141483172,4,1,0,0,1,0,0,0,0,0
848451358648417_853432714816948,4,106,283,179,86,16,1,2,0,1
848451358648417_853335838159969,2,10,1,0,10,0,0,0,0,0
848451358648417_853066818186871,4,1,0,0,1,0,0,0,0,0
848451358648417_853043278189225,4,3,0,0,3,0,0,0,0,0
848451358648417_853041858189367,4,60,442,85,52,8,0,0,0,0
848451358648417_853021708191382,4,2,0,0,2,0,0,0,0,0
848451358648417_852999821526904,4,1,1,0,1,0,0,0,0,0
848451358648417_852987268194826,4,231,331,197,180,46,1,2,1,1
848451358648417_852982348195318,4,2,0,0,2,0,0,0,0,0
848451358648417_852973601529526,4,0,0,0,0,0,0,0,0,0
848451358648417_852967214863498,4,138,119,81,116,19,2,0,0,1
725980084255106_879566295563150,2,799,112,22,788,4,7,0,0,0
725980084255106_879542028898910,3,1304,525,5,1265,8,31,0,0,0
725980084255106_879567822229664,2,16,50,0,16,0,0,0,0,0
725980084255106_878931712293275,4,993,1131,351,894,90,4,3,2,0
725980084255106_878841032302343,4,1179,902,532,975,152,46,3,2,1
725980084255106_878303812356065,4,1143,1242,588,909,220,5,5,1,3
725980084255106_878169055702874,4,337,0,41,335,2,0,0,0,0
725980084255106_878164365703343,4,795,799,564,658,129,2,2,1,3
725980084255106_877523355767444,4,875,1177,366,764,102,3,3,1,2
725980084255106_877417625778017,4,1120,909,601,960,150,4,3,0,3
725980084255106_876884925831287,4,1172,1561,1100,1028,132,4,8,0,0
725980084255106_876815935838186,4,1360,1358,597,978,278,98,5,0,1
725980084255106_876319532554493,4,1490,2117,503,1344,129,5,8,1,3
725980084255106_876239095895870,4,1405,1156,607,1041,237,114,9,3,1
725980084255106_874145316105248,4,958,1249,335,855,97,3,2,1,0
725980084255106_874067369446376,4,355,4,29,355,0,0,0,0,0
725980084255106_874064126113367,4,874,1099,541,657,120,90,4,2,1
725980084255106_873467886172991,4,1174,1473,404,931,236,3,1,1,2
725980084255106_873357516184028,4,1119,1585,544,1001,108,3,3,1,3
725980084255106_873260022860444,2,1206,144,5,1166,17,22,0,0,1
725980084255106_872844942901952,4,1245,1325,352,1026,207,2,6,2,2
725980084255106_872775159575597,4,1280,923,529,1154,119,1,4,0,2
725980084255106_871853709667742,3,798,75,0,785,4,9,0,0,0
725980084255106_871794813006965,4,1237,1230,341,1061,164,6,5,1,0
725980084255106_871710223015424,4,1406,1609,726,1097,221,76,10,1,1
725980084255106_871273223059124,4,1215,1131,364,1048,162,3,1,0,1
725980084255106_871192156400564,4,1380,1330,506,1156,206,4,6,3,5
725980084255106_870771373109309,4,1319,1293,377,1063,246,5,3,1,1
725980084255106_870692413117205,4,1695,2279,677,1387,289,13,4,1,1
725980084255106_870638903122556,2,1090,176,11,1057,6,26,1,0,0
725980084255106_869688803217566,4,1159,1153,415,1009,138,6,5,0,1
725980084255106_869598806559899,4,1355,1484,517,1182,160,4,6,1,2
725980084255106_868998923286554,4,1312,1765,570,1139,160,7,4,2,0
725980084255106_868896829963430,4,1585,1913,628,1306,264,6,4,1,4
725980084255106_868830436636736,3,1482,588,5,1450,14,17,1,0,0
725980084255106_867756763410770,4,1126,1220,375,976,141,4,4,1,0
725980084255106_867649573421489,4,1959,6174,1330,1737,202,9,5,1,5
725980084255106_867142976805482,4,1197,1727,416,1035,150,4,7,0,1
725980084255106_867054206814359,4,565,3,83,561,3,1,0,0,0
725980084255106_867046466815133,4,1368,1794,718,980,306,74,3,4,1
725980084255106_866479466871833,4,1741,2257,2139,1155,504,69,11,2,0
725980084255106_866385683547878,4,1490,1671,568,1300,176,3,5,3,3
725980084255106_865857623600684,4,260,11,29,257,2,1,0,0,0
725980084255106_865834490269664,4,1172,1469,429,1019,132,9,4,6,2
725980084255106_865754980277615,4,426,5,70,422,2,1,1,0,0
725980084255106_865743260278787,4,1334,1846,770,998,310,8,13,0,5
725980084255106_865318383654608,4,1503,1920,866,1111,330,51,9,1,1
725980084255106_865213410331772,4,1280,1568,476,1078,194,4,3,1,0
725980084255106_864789417040838,4,1678,1499,685,1227,165,278,8,0,0
725980084255106_864711063715340,4,1290,1530,627,1032,149,106,3,0,0
725980084255106_864339847085795,4,1309,1267,413,1006,100,200,3,0,0
725980084255106_864303387089441,4,1220,1478,905,1071,131,8,2,6,2
725980084255106_864226810430432,4,1212,2092,750,834,336,35,3,2,2
725980084255106_864110057108774,2,350,24,2,346,4,0,0,0,0
725980084255106_863801310472982,4,1307,1250,747,1001,293,3,5,3,2
725980084255106_863708733815573,4,1309,1489,684,1035,188,35,48,1,2
725980084255106_863296823856764,4,1554,2185,1122,1206,329,9,5,3,2
725980084255106_863212480531865,4,1758,1890,718,1181,385,89,100,2,1
725980084255106_862787183907728,4,285,0,24,281,4,0,0,0,0
725980084255106_862756103910836,4,1372,1778,1618,1013,326,25,5,2,1
725980084255106_862660947253685,4,1753,1936,525,1460,264,9,13,4,3
725980084255106_862121967307583,3,818,39,5,815,1,2,0,0,0
725980084255106_861266214059825,4,252,5,24,249,3,0,0,0,0
725980084255106_861233684063078,4,1386,1440,410,1017,349,6,9,1,4
725980084255106_861139227405857,4,1611,2314,1041,1139,316,104,50,2,0
725980084255106_860707137449066,4,1970,2903,3424,1330,482,138,13,5,2
725980084255106_860697777450002,3,863,121,22,854,4,5,0,0,0
725980084255106_860625550790558,4,396,2,67,391,1,4,0,0,0
725980084255106_860619427457837,4,1303,2153,796,969,291,32,8,1,2
725980084255106_860070017512778,2,816,33,25,807,3,5,0,0,1
725980084255106_859205104265936,4,1355,1360,536,1068,228,45,10,3,1
725980084255106_859162454270201,4,1236,771,334,1082,142,4,5,2,1
725980084255106_858761557643624,4,813,542,165,721,83,2,5,0,2
725980084255106_858711724315274,4,1134,1076,295,952,163,5,13,1,0
725980084255106_858687967650983,4,310,3,27,307,3,0,0,0,0
725980084255106_858636124322834,4,1615,1497,550,1309,263,15,22,4,2
725980084255106_858624270990686,3,518,16,0,513,1,4,0,0,0
725980084255106_857242527795527,4,1041,1151,340,880,141,6,10,2,2
725980084255106_857211321131981,4,239,3,20,238,1,0,0,0,0
725980084255106_857193994467047,4,1228,887,408,865,259,89,9,3,3
725980084255106_856167881236325,4,1203,647,241,1042,145,7,8,0,1
725980084255106_856122227907557,4,1841,1389,526,1513,299,13,12,0,4
725980084255106_855916604594786,3,386,19,1,383,2,1,0,0,0
725980084255106_855916564594790,3,333,27,0,330,0,3,0,0,0
725980084255106_855562527963527,4,2173,2925,818,1739,403,7,17,1,6
725980084255106_855168288002951,3,464,13,2,450,4,2,0,8,0
725980084255106_855134741339639,4,1517,1132,318,1348,145,12,7,1,4
725980084255106_855056511347462,4,2237,2571,815,1591,376,252,15,1,2
725980084255106_855004498019330,3,701,57,0,695,2,4,0,0,0
725980084255106_853677624818684,4,352,3,35,349,3,0,0,0,0
725980084255106_853674071485706,4,1166,878,254,825,320,8,9,3,1
725980084255106_853652781487835,4,153,0,12,150,2,1,0,0,0
725980084255106_853623751490738,4,1412,1247,739,1117,265,10,18,0,2
725980084255106_853197961533317,4,1513,1309,396,1197,159,150,7,0,0
725980084255106_853178011535312,4,173,0,11,173,0,0,0,0,0
725980084255106_853129021540211,4,1886,2059,544,1437,407,13,24,1,4
725980084255106_852257578294022,4,341,0,51,339,2,0,0,0,0
725980084255106_852254264961020,4,1012,916,396,667,220,111,13,1,0
725980084255106_852193248300455,4,238,0,19,236,2,0,0,0,0
725980084255106_852177461635367,4,1411,1276,454,1043,234,123,9,0,2
725980084255106_852088168310963,3,369,58,1,369,0,0,0,0,0
725980084255106_852017848317995,3,855,93,4,840,6,9,0,0,0
725980084255106_851792388340541,4,721,436,113,651,62,4,1,2,1
725980084255106_851788711674242,4,98,1,9,96,1,1,0,0,0
725980084255106_851734428346337,4,255,2,41,253,2,0,0,0,0
725980084255106_851731888346591,4,1050,1403,508,816,221,5,5,2,1
725980084255106_851711048348675,4,183,0,11,183,0,0,0,0,0
725980084255106_851672555019191,4,1891,1624,528,1376,482,11,14,3,5
725980084255106_851553385031108,3,364,2,0,361,2,1,0,0,0
725980084255106_851200808399699,4,993,636,193,892,94,5,0,0,2
725980084255106_851141921738921,4,2046,1626,489,1766,247,18,9,0,6
725980084255106_851111265075320,3,147,6,2,147,0,0,0,0,0
725980084255106_851100458409734,4,1386,851,510,1075,249,55,5,1,1
725980084255106_851014895084957,3,581,40,3,570,3,8,0,0,0
725980084255106_850951205091326,2,383,5,6,379,2,2,0,0,0
725980084255106_850942801758833,2,363,0,10,363,0,0,0,0,0
725980084255106_850603161792797,2,952,19,24,947,3,2,0,0,0
725980084255106_850525818467198,2,343,5,8,342,0,1,0,0,0
725980084255106_850477071805406,2,952,19,24,947,3,2,0,0,0
725980084255106_845619578957822,4,254,11,27,253,1,0,0,0,0
725980084255106_845617952291318,4,745,933,236,625,102,4,12,2,0
725980084255106_845562305630216,4,364,3,43,362,1,1,0,0,0
725980084255106_845559842297129,4,1732,1950,747,1120,409,177,22,1,3
725980084255106_844650345721412,4,1303,996,254,1136,159,4,3,0,1
725980084255106_844636352389478,4,171,1,16,170,1,0,0,0,0
725980084255106_844603369059443,4,126,1,6,125,1,0,0,0,0
725980084255106_844578702395243,4,1712,1726,560,1224,364,108,11,2,3
725980084255106_844068059112974,4,1809,1384,549,1521,267,10,8,1,2
725980084255106_843599889159791,2,655,46,14,649,2,3,0,1,0
725980084255106_843590889160691,4,359,2,37,355,3,1,0,0,0
725980084255106_843575789162201,4,1798,1650,635,1467,283,39,6,3,0
725980084255106_841076602745453,3,1394,239,7,1365,8,21,0,0,0
725980084255106_840243552828758,4,201,5,26,200,1,0,0,0,0
725980084255106_840157212837392,4,2399,2458,1430,1643,529,206,15,3,3
725980084255106_840109949508785,3,1511,311,4,1468,10,33,0,0,0
725980084255106_839654759554304,4,989,783,210,844,123,8,11,0,3
725980084255106_839640669555713,4,138,1,7,136,2,0,0,0,0
725980084255106_839633462889767,4,66,0,5,65,1,0,0,0,0
725980084255106_839620909557689,4,101,1,8,100,1,0,0,0,0
725980084255106_839596642893449,4,206,1,38,202,3,1,0,0,0
725980084255106_839580166228430,4,139,1,17,138,1,0,0,0,0
725980084255106_839568749562905,4,1391,1282,594,995,281,103,7,0,5
725980084255106_839101409609639,4,171,3,22,170,1,0,0,0,0
725980084255106_839080729611707,4,101,2,10,100,1,0,0,0,0
725980084255106_839027146283732,4,1874,2478,586,1380,394,6,76,17,1
725980084255106_839002896286157,4,253,0,51,250,3,0,0,0,0
725980084255106_838993039620476,4,1397,771,695,765,485,139,4,1,3
725980084255106_838416319678148,2,660,14,3,658,1,1,0,0,0
725980084255106_838415599678220,3,234,10,0,231,3,0,0,0,0
725980084255106_838382616348185,2,392,133,2,391,1,0,0,0,0
725980084255106_838382183014895,2,417,151,3,415,2,0,0,0,0
725980084255106_838381506348296,2,231,130,0,230,1,0,0,0,0
725980084255106_838380883015025,2,143,48,1,137,4,2,0,0,0
725980084255106_838379826348464,2,146,34,0,144,2,0,0,0,0
725980084255106_838378943015219,2,237,117,1,236,1,0,0,0,0
725980084255106_838377093015404,3,403,158,0,401,2,0,0,0,0
725980084255106_837486319771148,4,225,1,31,222,2,0,0,0,1
725980084255106_837481999771580,4,83,0,1,81,2,0,0,0,0
725980084255106_837423079777472,4,1927,1586,603,1409,390,105,18,3,2
725980084255106_836903893162724,4,160,1,16,158,1,0,1,0,0
725980084255106_836854643167649,4,227,3,22,227,0,0,0,0,0
725980084255106_836844103168703,4,113,2,13,113,0,0,0,0,0
725980084255106_836814979838282,4,2033,1961,699,1512,421,43,17,37,3
725980084255106_836725009847279,3,661,34,0,651,3,6,0,0,1
725980084255106_836244516561995,4,317,1,53,315,1,1,0,0,0
725980084255106_836212999898480,4,1712,1438,489,1262,304,122,15,1,8
725980084255106_835497449970035,2,2101,116,13,2058,14,29,0,0,0
725980084255106_833992460120534,4,1909,1566,607,1645,239,10,13,1,1
725980084255106_833490950170685,4,272,0,29,271,1,0,0,0,0
725980084255106_833486513504462,4,1168,1245,358,906,162,5,91,1,3
725980084255106_833456926840754,4,325,0,38,320,2,2,1,0,0
725980084255106_833424033510710,4,1988,1827,628,1464,460,49,10,3,2
725980084255106_833423383510775,3,284,22,2,281,1,2,0,0,0
725980084255106_833421396844307,3,305,19,0,300,3,2,0,0,0
725980084255106_832711370248643,3,482,24,0,478,2,2,0,0,0
725980084255106_832711143581999,3,331,6,0,327,1,3,0,0,0
725980084255106_832710460248734,3,122,1,0,119,3,0,0,0,0
725980084255106_831900963663017,3,275,7,1,275,0,0,0,0,0
725980084255106_831875186998928,4,211,0,19,209,1,1,0,0,0
725980084255106_831864187000028,4,69,0,4,68,1,0,0,0,0
725980084255106_831850927001354,4,51,1,6,50,1,0,0,0,0
725980084255106_831828783670235,4,99,0,11,98,1,0,0,0,0
725980084255106_831816667004780,4,2639,1625,675,1753,657,68,157,0,4
725980084255106_831732777013169,3,635,25,1,626,7,2,0,0,0
725980084255106_831646177021829,2,1491,66,14,1463,9,18,1,0,0
725980084255106_831061300413650,2,188,1,2,186,2,0,0,0,0
725980084255106_831056807080766,2,598,28,14,594,2,2,0,0,0
725980084255106_829081050611675,2,744,80,10,737,1,6,0,0,0
725980084255106_829056053947508,2,580,34,6,572,4,4,0,0,0
725980084255106_829055070614273,3,685,54,0,679,2,4,0,0,0
725980084255106_829035553949558,3,1905,1186,2,1876,7,22,0,0,0
725980084255106_828051210714659,3,1288,97,2,1270,7,8,0,2,1
725980084255106_826868067499640,3,926,51,6,916,6,4,0,0,0
725980084255106_824531671066613,3,1393,327,36,1374,7,11,1,0,0
725980084255106_824100531109727,3,330,14,4,324,4,2,0,0,0
725980084255106_822109934642120,3,679,64,1,664,0,3,1,11,0
725980084255106_821715704681543,3,648,67,4,637,7,4,0,0,0
725980084255106_821310368055410,3,2383,507,18,2293,25,65,0,0,0
725980084255106_820255704827543,2,770,31,2,755,6,9,0,0,0
725980084255106_816810381838742,2,812,67,2,806,0,4,0,2,0
725980084255106_816480201871760,2,2149,193,12,2092,18,38,1,0,0
725980084255106_810790982440682,2,1145,51,7,1125,4,16,0,0,0
725980084255106_810717109114736,3,1130,91,4,1106,9,15,0,0,0
725980084255106_809754015877712,3,555,35,1,553,2,0,0,0,0
725980084255106_806542206198893,3,596,23,7,588,6,2,0,0,0
725980084255106_806005012919279,3,1027,146,7,996,8,19,1,3,0
725980084255106_804004369786010,3,1296,240,6,1274,13,9,0,0,0
725980084255106_796886907164423,2,498,36,6,496,2,0,0,0,0
725980084255106_788349121351535,3,931,60,6,914,7,10,0,0,0
725980084255106_788000544719726,2,484,25,1,481,3,0,0,0,0
725980084255106_765812196938561,2,612,73,1,605,4,3,0,0,0
725980084255106_750913731761741,2,423,73,1,417,3,2,0,0,1
725980084255106_746697512183363,3,222,29,0,217,1,1,0,3,0
725980084255106_746693165517131,3,143,12,0,143,0,0,0,0,0
725980084255106_746692178850563,3,79,20,0,79,0,0,0,0,0
725980084255106_746691978850583,3,111,13,1,111,0,0,0,0,0
725980084255106_746230472230067,3,285,67,1,283,1,1,0,0,0
725980084255106_745748138944967,2,586,61,19,580,5,0,1,0,0
725980084255106_744833515703096,2,383,28,10,377,6,0,0,0,0
725980084255106_743488792504235,2,279,56,9,279,0,0,0,0,0
725980084255106_742985535887894,2,317,35,7,317,0,0,0,0,0
725980084255106_742554802597634,2,133,42,5,129,4,0,0,0,0
725980084255106_742073919312389,2,369,100,4,366,0,3,0,0,0
725980084255106_741664556019992,3,133,11,0,132,0,1,0,0,0
725980084255106_741542329365548,2,517,105,2,502,8,7,0,0,0
725980084255106_740752239444557,2,396,28,0,390,3,3,0,0,0
725980084255106_740302199489561,2,431,75,0,418,4,9,0,0,0
725980084255106_740296152823499,3,265,82,0,256,1,0,0,8,0
725980084255106_739426806243767,2,329,46,7,329,0,0,0,0,0
725980084255106_739366516249796,2,439,59,1,436,1,2,0,0,0
725980084255106_738444069675374,2,337,57,13,336,1,0,0,0,0
725980084255106_737710946415353,3,145,26,0,137,1,0,0,7,0
725980084255106_737706283082486,2,115,24,0,114,1,0,0,0,0
725980084255106_737592216427226,3,100,54,0,94,0,1,0,1,4
725980084255106_737589933094121,3,134,26,0,131,0,1,0,2,0
725980084255106_737526316433816,3,87,28,0,86,0,0,0,1,0
725980084255106_737512979768483,3,120,55,1,120,0,0,0,0,0
725980084255106_737481286438319,1,120,26,0,120,0,0,0,0,0
725980084255106_737145319805249,2,237,32,3,233,3,1,0,0,0
725980084255106_737119709807810,3,128,20,0,125,3,0,0,0,0
725980084255106_737119509807830,3,78,10,0,78,0,0,0,0,0
725980084255106_737037699816011,3,114,17,0,113,1,0,0,0,0
725980084255106_736854049834376,1,93,30,0,92,1,0,0,0,0
725980084255106_736653443187770,2,119,17,1,117,2,0,0,0,0
725980084255106_736595059860275,3,58,6,0,58,0,0,0,0,0
725980084255106_736413316545116,1,21,4,0,21,0,0,0,0,0
